system:index,elevation,.geo
93422_0,36,
93423_0,307,
93424_0,1532,
93425_0,43,
93426_0,1290,
93427_0,1532,
93428_0,222,
93429_0,217,
93430_0,1008,
93431_0,3160,
93432_0,1114,
93433_0,1305,
93434_0,2120,
93435_0,693,
93437_0,909,
93438_0,250,
93439_0,1163,
93440_0,931,
93441_0,395,
93442_0,101,
93443_0,282,
93445_0,62,
93446_0,2815,
93447_0,2912,
93449_0,79,
93450_0,252,
93451_0,903,
93452_0,2957,
93454_0,1244,
93455_0,385,
93456_0,972,
93457_0,1143,
93458_0,205,
93459_0,121,
93460_0,82,
93461_0,412,
93462_0,1292,
93463_0,72,
93464_0,1271,
93465_0,655,
93466_0,226,
93467_0,907,
93468_0,795,
93469_0,76,
93470_0,1581,
93471_0,647,
93472_0,42,
93473_0,593,
93474_0,556,
93475_0,775,
93476_0,-71,
93477_0,374,
93478_0,2631,
93479_0,334,
93480_0,548,
93481_0,93,
93482_0,734,
93483_0,1829,
93484_0,297,
93485_0,263,
93487_0,354,
93488_0,1709,
93489_0,361,
93490_0,2792,
93491_0,1387,
93492_0,581,
93493_0,1668,
93494_0,2000,
93495_0,11,
93496_0,2125,
93497_0,1263,
93498_0,113,
93499_0,525,
93500_0,74,
93501_0,286,
93503_0,509,
93504_0,404,
93506_0,28,
93507_0,1147,
93508_0,-2,
93509_0,1132,
93510_0,804,
93511_0,2121,
93512_0,-22,
93513_0,295,
93515_0,358,
93516_0,3,
93517_0,1094,
93518_0,2193,
93519_0,1017,
93520_0,26,
93521_0,1109,
93522_0,1032,
93523_0,33,
93524_0,790,
93525_0,1254,
93526_0,1459,
93527_0,1645,
93528_0,2211,
93529_0,883,
93530_0,685,
93531_0,940,
93532_0,491,
93533_0,156,
93534_0,560,
93535_0,8,
93536_0,904,
93537_0,2149,
93538_0,383,
93539_0,358,
93540_0,1515,
93541_0,282,
93542_0,-71,
93543_0,139,
93544_0,761,
93545_0,419,
93546_0,529,
93547_0,1355,
93548_0,502,
93549_0,599,
93550_0,1480,
93551_0,123,
93553_0,102,
93554_0,2350,
93555_0,1343,
93556_0,501,
93557_0,1000,
93558_0,1477,
93559_0,226,
93560_0,1408,
93561_0,34,
93562_0,249,
93563_0,25,
93564_0,966,
93565_0,117,
93566_0,82,
93567_0,3265,
93568_0,1815,
93569_0,1181,
93571_0,629,
93572_0,22,
93573_0,181,
93574_0,1113,
93575_0,62,
93576_0,1265,
93577_0,368,
93578_0,3000,
93579_0,219,
93580_0,925,
93581_0,870,
93582_0,1110,
93583_0,344,
93584_0,467,
93585_0,59,
93586_0,1028,
93587_0,371,
93588_0,124,
93589_0,322,
93590_0,-2,
93591_0,752,
93592_0,62,
93593_0,511,
93594_0,1205,
93595_0,156,
93596_0,164,
93598_0,489,
93599_0,86,
93600_0,55,
93601_0,3104,
93603_0,1791,
93605_0,209,
93606_0,414,
93607_0,265,
93608_0,1868,
93609_0,86,
93611_0,101,
93612_0,442,
93613_0,945,
93614_0,13,
93615_0,141,
93616_0,1597,
93617_0,2088,
93618_0,28,
93619_0,92,
93620_0,49,
93621_0,-71,
93622_0,1665,
93623_0,617,
93624_0,1334,
93625_0,1442,
93626_0,228,
93627_0,92,
93628_0,403,
93629_0,1082,
93630_0,1145,
93631_0,2229,
93632_0,1472,
93633_0,14,
93634_0,1929,
93635_0,1654,
93636_0,1497,
93638_0,578,
93639_0,387,
93640_0,438,
93641_0,1214,
93642_0,1158,
93643_0,457,
93645_0,1170,
93646_0,17,
93647_0,533,
93648_0,611,
93649_0,1818,
93650_0,1170,
93652_0,572,
93653_0,410,
93654_0,1592,
93655_0,1296,
93656_0,959,
93657_0,1359,
93658_0,114,
93659_0,1426,
93661_0,389,
93662_0,551,
93663_0,1115,
93664_0,1554,
93665_0,520,
93666_0,85,
93667_0,300,
93668_0,1228,
93669_0,2033,
93670_0,968,
93671_0,15,
93672_0,187,
93673_0,1123,
93674_0,79,
93676_0,195,
93677_0,585,
93678_0,280,
93679_0,209,
93681_0,1000,
93682_0,431,
93683_0,755,
93684_0,154,
93685_0,438,
93686_0,281,
93687_0,223,
93688_0,47,
93690_0,6,
93691_0,533,
93692_0,688,
93693_0,83,
93694_0,416,
93695_0,756,
93696_0,87,
93697_0,1056,
93698_0,1536,
93699_0,27,
93700_0,2634,
93701_0,526,
93702_0,1611,
93703_0,832,
93704_0,666,
93705_0,67,
93706_0,690,
93707_0,2174,
93708_0,119,
93709_0,240,
93710_0,1020,
93711_0,1249,
93712_0,760,
93713_0,2281,
93714_0,964,
93716_0,2684,
93717_0,79,
93718_0,774,
93719_0,1374,
93720_0,379,
93721_0,-35,
93722_0,308,
93723_0,114,
93724_0,1135,
93726_0,2445,
93727_0,2086,
93728_0,1605,
93729_0,266,
93730_0,645,
93731_0,1554,
93732_0,1035,
93733_0,2201,
93734_0,-2,
93736_0,249,
93737_0,46,
93738_0,1477,
93739_0,30,
93740_0,1176,
93741_0,933,
93745_0,367,
93746_0,642,
93747_0,1852,
93748_0,194,
93749_0,972,
93750_0,331,
93751_0,776,
93752_0,220,
93753_0,86,
93754_0,2028,
93755_0,1421,
93756_0,79,
93757_0,1257,
93758_0,463,
93759_0,401,
93760_0,1937,
93761_0,276,
93762_0,2297,
93763_0,696,
93764_0,2466,
93765_0,1175,
93766_0,1749,
93767_0,1647,
93768_0,909,
93769_0,2073,
93770_0,851,
93771_0,202,
93772_0,3085,
93773_0,437,
93774_0,2015,
93775_0,1253,
93777_0,1676,
93778_0,73,
93779_0,1210,
93780_0,805,
93781_0,1199,
93782_0,248,
93783_0,1453,
93784_0,891,
93785_0,1167,
93788_0,6,
93789_0,1293,
93791_0,1401,
93792_0,2002,
93793_0,511,
93794_0,266,
93795_0,197,
93796_0,1033,
93797_0,1378,
93798_0,55,
93799_0,141,
93800_0,38,
93801_0,608,
93802_0,3269,
93803_0,1245,
93804_0,768,
93805_0,2359,
93806_0,6,
93807_0,1727,
93808_0,414,
93809_0,881,
93811_0,896,
93812_0,700,
93813_0,996,
93814_0,884,
93815_0,3308,
93816_0,8,
93817_0,1588,
93818_0,751,
93819_0,1735,
93820_0,1215,
93821_0,206,
93823_0,440,
93824_0,631,
93825_0,763,
93826_0,1373,
93827_0,71,
93830_0,827,
93831_0,1378,
93832_0,683,
93833_0,1904,
93834_0,1484,
93835_0,790,
93837_0,1306,
93838_0,2111,
93839_0,377,
93840_0,3394,
93841_0,1351,
93842_0,72,
93843_0,194,
93844_0,87,
93845_0,352,
93847_0,67,
93848_0,245,
93849_0,136,
93850_0,1152,
93851_0,210,
93852_0,239,
93853_0,676,
93854_0,2043,
93855_0,2470,
93856_0,1365,
93858_0,32,
93859_0,1129,
93860_0,1836,
93861_0,22,
93862_0,294,
93863_0,984,
93865_0,34,
93866_0,29,
93867_0,2591,
93868_0,249,
93869_0,593,
93870_0,260,
93871_0,1222,
93873_0,834,
93875_0,848,
93876_0,320,
93877_0,390,
93878_0,1559,
93879_0,1002,
93881_0,1077,
93882_0,2725,
93883_0,505,
93884_0,1024,
93885_0,774,
93886_0,777,
93887_0,309,
93888_0,1992,
93889_0,457,
93890_0,1161,
93891_0,1276,
93892_0,3185,
93893_0,1600,
93894_0,629,
93895_0,3420,
93896_0,195,
93897_0,606,
93898_0,267,
93899_0,1176,
93900_0,1820,
93901_0,57,
93903_0,994,
93904_0,246,
93905_0,1630,
93906_0,541,
93908_0,1899,
93909_0,23,
93910_0,552,
93911_0,1489,
93912_0,1195,
93913_0,89,
93914_0,324,
93915_0,1946,
93916_0,784,
93917_0,518,
93919_0,-71,
93920_0,-11,
93921_0,1083,
93922_0,200,
93923_0,1514,
93924_0,246,
93925_0,585,
93926_0,1908,
93927_0,31,
93928_0,1378,
93929_0,51,
93930_0,1262,
93931_0,412,
93932_0,3182,
93933_0,842,
93934_0,805,
93935_0,1336,
93936_0,706,
93937_0,508,
93938_0,97,
93939_0,1420,
93940_0,1729,
93941_0,100,
93942_0,1284,
93943_0,437,
93944_0,1007,
93945_0,85,
93946_0,174,
93947_0,1408,
93948_0,39,
93949_0,207,
93950_0,1501,
93951_0,57,
93952_0,35,
93954_0,314,
93955_0,742,
93956_0,76,
93957_0,1225,
93958_0,2000,
93960_0,786,
93961_0,1338,
93962_0,153,
93963_0,36,
93964_0,57,
93966_0,1764,
93967_0,-58,
93968_0,1346,
93969_0,197,
93970_0,2590,
93971_0,630,
93972_0,1463,
93973_0,916,
93974_0,997,
93975_0,835,
93976_0,1407,
93978_0,1727,
93979_0,7,
93980_0,899,
93981_0,214,
93982_0,276,
93983_0,538,
93984_0,2637,
93985_0,178,
93986_0,62,
93987_0,504,
93988_0,727,
93989_0,2091,
93990_0,13,
93991_0,1792,
93992_0,566,
93994_0,214,
93995_0,752,
93996_0,2518,
93997_0,95,
93998_0,1224,
93999_0,1519,
94000_0,422,
94002_0,709,
94003_0,705,
94005_0,157,
94006_0,986,
94007_0,2235,
94009_0,24,
94011_0,1743,
94012_0,798,
94013_0,956,
94014_0,149,
94015_0,720,
94016_0,1118,
94017_0,1026,
94019_0,443,
94020_0,3305,
94021_0,107,
94022_0,1436,
94023_0,597,
94024_0,81,
94025_0,467,
94026_0,742,
94027_0,1998,
94028_0,411,
94029_0,1458,
94030_0,1335,
94031_0,7,
94032_0,388,
94033_0,531,
94034_0,733,
94035_0,62,
94037_0,893,
94038_0,1045,
94039_0,18,
94040_0,1173,
94041_0,1305,
94042_0,1051,
94043_0,819,
94044_0,1526,
94045_0,1207,
94046_0,188,
94047_0,1040,
94048_0,807,
94049_0,622,
94050_0,1310,
94051_0,106,
94052_0,1812,
94053_0,1443,
94054_0,2019,
94055_0,2220,
94056_0,83,
94057_0,104,
94058_0,713,
94059_0,53,
94060_0,1224,
94061_0,15,
94063_0,882,
94064_0,1179,
94065_0,1177,
94067_0,97,
94068_0,3541,
94069_0,1580,
94070_0,1417,
94071_0,958,
94072_0,810,
94073_0,91,
94074_0,1820,
94075_0,1613,
94076_0,388,
94077_0,290,
94078_0,-7,
94079_0,18,
94080_0,1726,
94081_0,813,
94082_0,69,
94083_0,97,
94084_0,111,
94085_0,398,
94086_0,-28,
94087_0,739,
94088_0,98,
94089_0,1609,
94090_0,1123,
94091_0,1227,
94092_0,1342,
94093_0,133,
94094_0,126,
94095_0,448,
94097_0,6,
94098_0,761,
94099_0,713,
94100_0,674,
94101_0,1331,
94102_0,558,
94103_0,1501,
94104_0,1114,
94105_0,438,
94106_0,782,
94107_0,177,
94108_0,127,
94109_0,295,
94110_0,2109,
94111_0,413,
94112_0,80,
94114_0,376,
94115_0,721,
94116_0,553,
94117_0,163,
94119_0,954,
94120_0,1901,
94121_0,82,
94122_0,653,
94123_0,1383,
94124_0,1718,
94125_0,1348,
94126_0,526,
94127_0,214,
94128_0,250,
94129_0,14,
94131_0,663,
94132_0,223,
94133_0,352,
94134_0,731,
94135_0,1498,
94136_0,110,
94137_0,33,
94138_0,86,
94139_0,1038,
94140_0,904,
94141_0,1116,
94142_0,16,
94143_0,26,
94144_0,292,
94145_0,139,
94146_0,1714,
94148_0,136,
94149_0,1608,
94150_0,1968,
94151_0,901,
94153_0,25,
94154_0,56,
94155_0,1114,
94156_0,98,
94157_0,1603,
94158_0,1618,
94159_0,28,
94160_0,1665,
94161_0,139,
94163_0,397,
94164_0,152,
94165_0,-71,
94166_0,1409,
94167_0,1550,
94168_0,727,
94169_0,968,
94170_0,447,
94171_0,24,
94172_0,1419,
94173_0,282,
94174_0,-3,
94175_0,413,
94176_0,279,
94177_0,1120,
94178_0,707,
94179_0,1503,
94180_0,78,
94181_0,573,
94182_0,1306,
94183_0,1361,
94184_0,1622,
94185_0,1399,
94186_0,1737,
94187_0,1093,
94188_0,2149,
94189_0,401,
94190_0,2960,
94191_0,243,
94192_0,314,
94193_0,669,
94194_0,1450,
94195_0,40,
94196_0,2772,
94197_0,1062,
94198_0,15,
94199_0,643,
94200_0,231,
94201_0,1412,
94202_0,171,
94203_0,238,
94204_0,618,
94205_0,138,
94207_0,139,
94208_0,153,
94209_0,1476,
94210_0,1372,
94211_0,66,
94212_0,-13,
94213_0,1249,
94214_0,1155,
94215_0,760,
94216_0,347,
94217_0,1020,
94218_0,467,
94219_0,837,
94220_0,718,
94221_0,26,
94222_0,108,
94223_0,227,
94224_0,794,
94225_0,744,
94226_0,794,
94227_0,79,
94228_0,1272,
94229_0,-66,
94230_0,1465,
94232_0,614,
94233_0,1743,
94234_0,937,
94235_0,349,
94236_0,1494,
94239_0,563,
94240_0,1853,
94241_0,985,
94242_0,411,
94243_0,27,
94244_0,1054,
94245_0,516,
94246_0,347,
94247_0,1488,
94248_0,310,
94249_0,2466,
94250_0,906,
94251_0,2142,
94253_0,891,
94254_0,1907,
94256_0,1112,
94257_0,60,
94259_0,43,
94260_0,632,
94261_0,58,
94262_0,165,
94263_0,597,
94264_0,11,
94265_0,903,
94266_0,997,
94267_0,167,
94270_0,1605,
94271_0,55,
94272_0,64,
94273_0,2825,
94274_0,1614,
94275_0,778,
94276_0,100,
94277_0,82,
94278_0,633,
94279_0,2911,
94280_0,45,
94281_0,341,
94282_0,550,
94283_0,440,
94284_0,542,
94285_0,427,
94286_0,2119,
94287_0,100,
94288_0,418,
94289_0,-15,
94290_0,778,
94291_0,978,
94292_0,1779,
94293_0,201,
94294_0,542,
94295_0,192,
94296_0,535,
94297_0,205,
94298_0,1120,
94299_0,107,
94300_0,282,
94301_0,91,
94302_0,57,
94303_0,442,
94304_0,2169,
94305_0,1883,
94306_0,391,
94307_0,517,
94308_0,43,
94309_0,-28,
94310_0,65,
94311_0,1089,
94312_0,2261,
94313_0,2250,
94314_0,1679,
94315_0,187,
94316_0,257,
94317_0,-62,
94318_0,1,
94320_0,1041,
94321_0,399,
94322_0,238,
94323_0,477,
94324_0,279,
94325_0,1128,
94326_0,754,
94327_0,998,
94328_0,559,
94329_0,172,
94330_0,360,
94331_0,541,
94332_0,490,
94333_0,112,
94334_0,1053,
94335_0,55,
94336_0,145,
94337_0,691,
94338_0,1329,
94339_0,1520,
94340_0,33,
94341_0,56,
94342_0,2237,
94343_0,49,
94344_0,925,
94345_0,52,
94346_0,1899,
94347_0,1599,
94348_0,92,
94349_0,1081,
94350_0,630,
94351_0,1706,
94352_0,908,
94353_0,2326,
94354_0,639,
94355_0,1846,
94356_0,1679,
94357_0,1908,
94358_0,806,
94359_0,2079,
94360_0,544,
94361_0,1649,
94362_0,616,
94363_0,247,
94364_0,1409,
94365_0,739,
94367_0,629,
94368_0,1384,
94369_0,1729,
94370_0,1996,
94371_0,826,
94372_0,471,
94373_0,553,
94374_0,226,
94375_0,880,
94376_0,82,
94377_0,353,
94378_0,1542,
94379_0,60,
94380_0,227,
94381_0,1294,
94382_0,446,
94383_0,1390,
94386_0,70,
94387_0,10,
94389_0,387,
94390_0,43,
94391_0,377,
94392_0,377,
94393_0,269,
94394_0,1426,
94395_0,1471,
94396_0,456,
94397_0,752,
94398_0,1328,
94399_0,44,
94400_0,1271,
94401_0,1757,
94404_0,1304,
94405_0,332,
94406_0,1273,
94407_0,1589,
94408_0,1888,
94409_0,92,
94410_0,66,
94411_0,270,
94412_0,553,
94413_0,256,
94414_0,1721,
94416_0,1559,
94417_0,53,
94418_0,1931,
94419_0,285,
94420_0,696,
94421_0,151,
94422_0,170,
94423_0,640,
94424_0,2373,
94425_0,926,
94426_0,35,
94427_0,787,
94428_0,336,
94429_0,2110,
94430_0,417,
94431_0,805,
94432_0,155,
94433_0,553,
94434_0,-71,
94435_0,1898,
94437_0,693,
94438_0,670,
94439_0,95,
94440_0,1547,
94442_0,1161,
94443_0,312,
94444_0,427,
94445_0,1899,
94446_0,0,
94447_0,271,
94448_0,432,
94449_0,811,
94450_0,874,
94451_0,477,
94452_0,534,
94453_0,871,
94455_0,75,
94456_0,322,
94457_0,973,
94458_0,103,
94459_0,863,
94460_0,306,
94461_0,154,
94462_0,1079,
94463_0,11,
94464_0,554,
94465_0,397,
94466_0,1097,
94467_0,537,
94468_0,1373,
94469_0,434,
94470_0,2033,
94471_0,816,
94472_0,272,
94473_0,60,
94474_0,61,
94475_0,1531,
94476_0,1048,
94477_0,45,
94478_0,782,
94480_0,970,
94481_0,31,
94482_0,44,
94483_0,29,
94484_0,1025,
94485_0,647,
94486_0,662,
94487_0,324,
94488_0,292,
94489_0,780,
94490_0,301,
94491_0,950,
94492_0,1879,
94493_0,750,
94494_0,1028,
94495_0,1972,
94496_0,1430,
94497_0,1712,
94498_0,1069,
94499_0,1567,
94500_0,33,
94501_0,218,
94502_0,57,
94503_0,279,
94504_0,751,
94505_0,402,
94507_0,129,
94508_0,853,
94509_0,2059,
94510_0,1404,
94511_0,1143,
94512_0,2622,
94513_0,531,
94514_0,107,
94515_0,607,
94516_0,800,
94517_0,11,
94518_0,703,
94519_0,727,
94520_0,-71,
94521_0,551,
94522_0,724,
94523_0,35,
94524_0,530,
94525_0,725,
94527_0,1962,
94528_0,106,
94529_0,350,
94530_0,293,
94531_0,307,
94532_0,-16,
94533_0,1778,
94534_0,1585,
94535_0,755,
94536_0,562,
94537_0,1333,
94538_0,830,
94539_0,596,
94540_0,50,
94541_0,40,
94542_0,550,
94543_0,1777,
94544_0,26,
94545_0,1290,
94546_0,1359,
94547_0,2127,
94548_0,2670,
94549_0,142,
94550_0,404,
94551_0,2036,
94552_0,2656,
94553_0,64,
94554_0,718,
94556_0,1008,
94557_0,64,
94558_0,881,
94559_0,64,
94560_0,1205,
94562_0,564,
94563_0,772,
94564_0,69,
94565_0,127,
94566_0,1281,
94567_0,42,
94568_0,862,
94569_0,1763,
94570_0,943,
94571_0,149,
94572_0,945,
94573_0,24,
94574_0,468,
94576_0,66,
94577_0,194,
94578_0,2237,
94580_0,1716,
94581_0,1703,
94582_0,1354,
94583_0,2482,
94584_0,2523,
94585_0,941,
94586_0,957,
94587_0,1128,
94588_0,1160,
94589_0,1484,
94590_0,1717,
94591_0,3659,
94592_0,511,
94593_0,208,
94594_0,1530,
94595_0,95,
94596_0,740,
94597_0,76,
94598_0,1576,
94599_0,2320,
94600_0,1592,
94601_0,1589,
94602_0,455,
94603_0,1680,
94604_0,526,
94605_0,1489,
94606_0,1271,
94607_0,411,
94608_0,1329,
94609_0,664,
94610_0,843,
94611_0,2939,
94612_0,1007,
94613_0,182,
94614_0,840,
94615_0,393,
94616_0,974,
94617_0,822,
94618_0,429,
94619_0,991,
94620_0,1188,
94621_0,1040,
94622_0,39,
94623_0,1427,
94624_0,291,
94625_0,704,
94626_0,15,
94627_0,52,
94628_0,107,
94629_0,-2,
94630_0,175,
94631_0,1374,
94632_0,25,
94634_0,1603,
94635_0,54,
94636_0,662,
94637_0,589,
94638_0,1306,
94639_0,254,
94640_0,335,
94641_0,149,
94642_0,262,
94644_0,114,
94645_0,1344,
94646_0,556,
94647_0,860,
94648_0,768,
94649_0,1516,
94650_0,622,
94651_0,2011,
94652_0,248,
94653_0,1203,
94654_0,1423,
94655_0,35,
94656_0,675,
94657_0,149,
94658_0,1781,
94659_0,1303,
94660_0,-20,
94661_0,158,
94662_0,143,
94663_0,1088,
94664_0,1997,
94665_0,3081,
94666_0,1375,
94667_0,5,
94668_0,1070,
94669_0,307,
94670_0,640,
94671_0,1323,
94672_0,360,
94673_0,1760,
94674_0,26,
94675_0,1563,
94677_0,1180,
94678_0,284,
94679_0,2912,
94681_0,3125,
94682_0,758,
94683_0,1074,
94684_0,450,
94685_0,2663,
94686_0,721,
94688_0,938,
94689_0,838,
94690_0,9,
94691_0,1855,
94693_0,-19,
94694_0,1531,
94695_0,115,
94696_0,1013,
94697_0,507,
94698_0,145,
94699_0,608,
94700_0,1230,
94701_0,142,
94702_0,2084,
94703_0,261,
94704_0,73,
94705_0,15,
94706_0,71,
94707_0,672,
94708_0,5,
94709_0,1738,
94710_0,1618,
94711_0,1003,
94712_0,1880,
94713_0,1087,
94714_0,1096,
94715_0,1423,
94717_0,1493,
94718_0,1596,
94719_0,386,
94720_0,1976,
94721_0,204,
94722_0,68,
94723_0,1126,
94724_0,2166,
94725_0,914,
94726_0,172,
94727_0,223,
94728_0,1369,
94729_0,856,
94730_0,889,
94732_0,98,
94733_0,1507,
94734_0,1217,
94735_0,848,
94736_0,281,
94737_0,1369,
94738_0,420,
94740_0,1093,
94741_0,1037,
94742_0,128,
94743_0,466,
94745_0,227,
94746_0,832,
94747_0,659,
94748_0,1358,
94749_0,1663,
94750_0,1732,
94751_0,1891,
94752_0,1671,
94754_0,1621,
94755_0,135,
94756_0,515,
94757_0,2014,
94758_0,34,
94759_0,2348,
94760_0,572,
94762_0,1734,
94763_0,309,
94764_0,2567,
94765_0,505,
94767_0,5,
94768_0,1,
94770_0,551,
94771_0,1916,
94772_0,1889,
94774_0,330,
94775_0,1221,
94776_0,439,
94777_0,1031,
94778_0,87,
94780_0,1221,
94781_0,156,
94782_0,113,
94783_0,393,
94784_0,921,
94785_0,2056,
94786_0,1989,
94788_0,1126,
94789_0,833,
94790_0,918,
94791_0,513,
94792_0,652,
94793_0,1442,
94794_0,57,
94795_0,1459,
94796_0,203,
94797_0,2860,
94798_0,120,
94799_0,2991,
94800_0,546,
94801_0,849,
94802_0,1038,
94803_0,328,
94804_0,551,
94805_0,-35,
94806_0,1100,
94807_0,384,
94808_0,462,
94809_0,63,
94810_0,710,
94811_0,1319,
94812_0,974,
94813_0,1522,
94814_0,150,
94815_0,400,
94817_0,59,
94818_0,475,
94819_0,1093,
94820_0,1575,
94821_0,151,
94822_0,157,
94823_0,1222,
94824_0,1692,
94825_0,558,
94826_0,1737,
94827_0,1276,
94828_0,160,
94829_0,754,
94830_0,852,
94831_0,122,
94832_0,1599,
94833_0,1337,
94834_0,2522,
94835_0,1154,
94836_0,465,
94837_0,718,
94838_0,841,
94839_0,50,
94840_0,577,
94841_0,2713,
94842_0,390,
94843_0,70,
94844_0,999,
94845_0,105,
94846_0,438,
94847_0,196,
94848_0,1721,
94850_0,47,
94851_0,1408,
94852_0,823,
94853_0,734,
94854_0,159,
94855_0,1328,
94856_0,188,
94857_0,63,
94858_0,323,
94859_0,99,
94860_0,845,
94861_0,931,
94862_0,330,
94864_0,414,
94865_0,482,
94866_0,695,
94867_0,780,
94868_0,1238,
94869_0,1976,
94870_0,73,
94871_0,550,
94872_0,937,
94873_0,1699,
94874_0,132,
94875_0,1452,
94876_0,1149,
94877_0,316,
94878_0,1962,
94879_0,200,
94880_0,2383,
94881_0,128,
94882_0,1249,
94883_0,933,
94884_0,2184,
94885_0,66,
94886_0,781,
94888_0,1014,
94889_0,470,
94890_0,529,
94891_0,623,
94892_0,217,
94893_0,1332,
94894_0,5,
94895_0,586,
94896_0,226,
94897_0,1206,
94898_0,1739,
94899_0,161,
94900_0,2016,
94901_0,213,
94902_0,358,
94903_0,1141,
94904_0,618,
94905_0,-71,
94906_0,776,
94907_0,183,
94908_0,245,
94909_0,2674,
94910_0,430,
94911_0,815,
94913_0,1715,
94914_0,1558,
94915_0,136,
94916_0,185,
94917_0,73,
94918_0,1430,
94919_0,892,
94920_0,286,
94921_0,11,
94922_0,706,
94923_0,699,
94924_0,374,
94925_0,695,
94926_0,1123,
94927_0,1484,
94928_0,64,
94929_0,35,
94931_0,614,
94932_0,699,
94934_0,73,
94935_0,1937,
94936_0,1651,
94937_0,61,
94938_0,826,
94939_0,-12,
94940_0,1145,
94941_0,1324,
94943_0,646,
94945_0,184,
94946_0,483,
94947_0,215,
94948_0,62,
94949_0,1083,
94951_0,677,
94952_0,1167,
94953_0,756,
94954_0,528,
94955_0,2072,
94956_0,1318,
94957_0,182,
94958_0,384,
94959_0,1500,
94960_0,93,
94961_0,236,
94962_0,734,
94963_0,2111,
94964_0,42,
94965_0,797,
94966_0,1984,
94967_0,58,
94968_0,970,
94969_0,2345,
94971_0,772,
94972_0,448,
94973_0,337,
94974_0,-17,
94975_0,1427,
94976_0,169,
94977_0,1530,
94978_0,368,
94979_0,-1,
94980_0,1025,
94981_0,891,
94982_0,30,
94983_0,1329,
94985_0,740,
94986_0,1088,
94987_0,842,
94988_0,53,
94990_0,2447,
94991_0,479,
94992_0,95,
94993_0,237,
94994_0,-72,
94995_0,1251,
94996_0,1231,
94997_0,1685,
94998_0,1430,
94999_0,497,
95000_0,556,
95001_0,179,
95002_0,434,
95003_0,1448,
95004_0,1750,
95005_0,514,
95006_0,510,
95007_0,1107,
95008_0,531,
95009_0,1029,
95010_0,1355,
95011_0,1183,
95012_0,1118,
95013_0,22,
95014_0,254,
95015_0,704,
95016_0,1236,
95017_0,484,
95018_0,2020,
95019_0,30,
95020_0,1830,
95021_0,17,
95022_0,608,
95023_0,1587,
95025_0,1122,
95026_0,2563,
95027_0,1392,
95028_0,436,
95030_0,456,
95031_0,1368,
95032_0,23,
95033_0,1365,
95034_0,1080,
95035_0,260,
95036_0,732,
95037_0,1592,
95038_0,52,
95039_0,1269,
95040_0,420,
95042_0,1493,
95043_0,236,
95044_0,-30,
95045_0,479,
95046_0,1291,
95047_0,939,
95048_0,1209,
95049_0,56,
95050_0,2072,
95051_0,848,
95052_0,78,
95053_0,870,
95054_0,38,
95055_0,1448,
95056_0,1716,
95057_0,312,
95058_0,840,
95059_0,176,
95060_0,658,
95061_0,259,
95062_0,364,
95063_0,580,
95064_0,-10,
95065_0,1045,
95066_0,135,
95067_0,-14,
95069_0,616,
95070_0,1894,
95071_0,213,
95072_0,356,
95073_0,920,
95074_0,1194,
95075_0,90,
95076_0,745,
95077_0,1500,
95078_0,2008,
95079_0,162,
95080_0,-57,
95081_0,503,
95082_0,347,
95083_0,1204,
95084_0,1320,
95085_0,653,
95086_0,328,
95087_0,246,
95088_0,1506,
95090_0,611,
95091_0,2777,
95092_0,762,
95093_0,77,
95094_0,1182,
95095_0,97,
95096_0,449,
95097_0,578,
95098_0,1646,
95099_0,588,
95100_0,170,
95101_0,28,
95102_0,145,
95103_0,1011,
95104_0,332,
95105_0,124,
95106_0,2455,
95107_0,23,
95108_0,223,
95109_0,238,
95110_0,1449,
95111_0,200,
95112_0,4,
95113_0,1115,
95114_0,1190,
95115_0,1120,
95116_0,1053,
95117_0,789,
95119_0,1491,
95120_0,708,
95121_0,853,
95123_0,651,
95124_0,86,
95125_0,1497,
95126_0,924,
95127_0,1395,
95128_0,26,
95129_0,1278,
95130_0,1236,
95131_0,780,
95133_0,1689,
95134_0,40,
95135_0,271,
95136_0,1362,
95137_0,18,
95138_0,216,
95139_0,1175,
95140_0,16,
95141_0,61,
95142_0,677,
95143_0,1269,
95144_0,1627,
95145_0,1691,
95146_0,875,
95147_0,457,
95148_0,110,
95149_0,1948,
95150_0,1300,
95151_0,479,
95152_0,176,
95153_0,1434,
95155_0,2183,
95156_0,2778,
95157_0,2955,
95158_0,928,
95159_0,1160,
95160_0,2122,
95161_0,834,
95162_0,268,
95163_0,936,
95164_0,130,
95165_0,392,
95166_0,1187,
95167_0,728,
95168_0,307,
95169_0,436,
95170_0,1523,
95171_0,1425,
95172_0,2778,
95173_0,523,
95174_0,1467,
95175_0,1310,
95177_0,317,
95178_0,136,
95179_0,1465,
95180_0,119,
95181_0,77,
95182_0,981,
95183_0,150,
95184_0,430,
95185_0,1036,
95186_0,223,
95187_0,2340,
95188_0,108,
95189_0,847,
95190_0,202,
95191_0,360,
95193_0,188,
95194_0,45,
95195_0,40,
95196_0,1391,
95197_0,1082,
95198_0,470,
95199_0,1,
95200_0,111,
95201_0,157,
95202_0,1296,
95203_0,132,
95204_0,352,
95205_0,2727,
95206_0,589,
95208_0,200,
95210_0,78,
95211_0,1123,
95213_0,1044,
95214_0,3795,
95216_0,66,
95217_0,1056,
95218_0,907,
95219_0,515,
95221_0,1373,
95222_0,22,
95223_0,154,
95224_0,1847,
95225_0,258,
95226_0,1381,
95227_0,1355,
