system:index,fnf,.geo
11203_0,1.0,
11204_0,2.0,
11205_0,2.0,
11206_0,2.0,
11207_0,2.0,
11208_0,1.0,
11209_0,2.0,
11210_0,1.0,
11211_0,1.0,
11212_0,1.0,
11213_0,3.0,
11214_0,2.0,
11215_0,2.0,
11216_0,2.0,
11217_0,2.0,
11218_0,2.0,
11219_0,1.0,
11220_0,2.0,
11221_0,3.0,
11222_0,2.0,
11223_0,1.0,
11224_0,2.0,
11225_0,2.0,
11226_0,1.0,
11227_0,1.0,
11228_0,2.0,
11229_0,1.0,
11230_0,2.0,
11231_0,3.0,
11232_0,2.0,
11233_0,1.0,
11234_0,2.0,
11235_0,3.0,
11236_0,1.0,
11237_0,2.0,
11238_0,2.0,
11239_0,2.0,
11240_0,2.0,
11241_0,2.0,
11242_0,2.0,
11243_0,2.0,
11244_0,2.0,
11245_0,2.0,
11246_0,2.0,
11247_0,2.0,
11248_0,2.0,
11249_0,2.0,
11250_0,2.0,
11251_0,1.0,
11252_0,1.0,
11253_0,2.0,
11254_0,2.0,
11255_0,3.0,
11256_0,2.0,
11257_0,2.0,
11258_0,2.0,
11259_0,1.0,
11260_0,1.0,
11261_0,1.0,
11262_0,2.0,
11263_0,2.0,
11264_0,1.0,
11265_0,1.0,
11266_0,2.0,
11267_0,2.0,
11268_0,3.0,
11269_0,2.0,
11270_0,1.0,
11271_0,3.0,
11272_0,3.0,
11273_0,3.0,
11274_0,1.0,
11275_0,2.0,
11276_0,1.0,
11277_0,3.0,
11278_0,2.0,
11279_0,2.0,
11280_0,2.0,
11281_0,2.0,
11282_0,2.0,
11283_0,1.0,
11284_0,2.0,
11285_0,2.0,
11286_0,3.0,
11287_0,2.0,
11288_0,1.0,
11289_0,1.0,
11290_0,2.0,
11291_0,1.0,
11292_0,2.0,
11293_0,1.0,
11294_0,2.0,
11295_0,2.0,
11296_0,1.0,
11297_0,1.0,
11298_0,3.0,
11299_0,1.0,
11300_0,1.0,
11301_0,2.0,
11302_0,3.0,
11303_0,1.0,
11304_0,1.0,
11305_0,1.0,
11306_0,1.0,
11307_0,2.0,
11308_0,2.0,
11309_0,2.0,
11310_0,2.0,
11311_0,2.0,
11312_0,2.0,
11313_0,1.0,
11314_0,2.0,
11315_0,3.0,
11316_0,2.0,
11317_0,1.0,
11318_0,2.0,
11319_0,3.0,
11320_0,2.0,
11321_0,3.0,
11322_0,2.0,
11323_0,2.0,
11324_0,2.0,
11325_0,3.0,
11326_0,1.0,
11327_0,2.0,
11328_0,1.0,
11329_0,2.0,
11330_0,2.0,
11331_0,3.0,
11332_0,1.0,
11333_0,2.0,
11334_0,2.0,
11335_0,1.0,
11336_0,2.0,
11337_0,3.0,
11338_0,2.0,
11339_0,2.0,
11340_0,2.0,
11341_0,1.0,
11342_0,2.0,
11343_0,1.0,
11344_0,2.0,
11345_0,2.0,
11346_0,1.0,
11347_0,2.0,
11348_0,2.0,
11349_0,2.0,
11350_0,2.0,
11351_0,1.0,
11352_0,2.0,
11353_0,1.0,
11354_0,2.0,
11355_0,3.0,
11356_0,2.0,
11357_0,2.0,
11358_0,2.0,
11359_0,1.0,
11360_0,2.0,
11361_0,2.0,
11362_0,3.0,
11363_0,1.0,
11364_0,2.0,
11365_0,2.0,
11366_0,1.0,
11367_0,1.0,
11368_0,2.0,
11369_0,2.0,
11370_0,2.0,
11371_0,2.0,
11372_0,2.0,
11373_0,1.0,
11374_0,1.0,
11375_0,2.0,
11376_0,1.0,
11377_0,1.0,
11378_0,2.0,
11379_0,2.0,
11380_0,1.0,
11381_0,2.0,
11382_0,1.0,
11383_0,2.0,
11384_0,2.0,
11385_0,2.0,
11386_0,3.0,
11387_0,2.0,
11388_0,1.0,
11389_0,2.0,
11390_0,2.0,
11391_0,1.0,
11392_0,2.0,
11393_0,1.0,
11394_0,1.0,
11395_0,1.0,
11396_0,2.0,
11397_0,3.0,
11398_0,2.0,
11399_0,2.0,
11400_0,1.0,
11401_0,1.0,
11402_0,3.0,
11403_0,1.0,
11404_0,2.0,
11405_0,2.0,
11406_0,1.0,
11407_0,1.0,
11408_0,2.0,
11409_0,1.0,
11410_0,1.0,
11411_0,2.0,
11412_0,2.0,
11413_0,1.0,
11414_0,1.0,
11415_0,1.0,
11416_0,2.0,
11417_0,2.0,
11418_0,1.0,
11419_0,2.0,
11420_0,2.0,
11421_0,2.0,
11422_0,1.0,
11423_0,2.0,
11424_0,3.0,
11425_0,2.0,
11426_0,2.0,
11427_0,2.0,
11428_0,3.0,
11429_0,3.0,
11430_0,2.0,
11431_0,2.0,
11432_0,2.0,
11433_0,1.0,
11434_0,2.0,
11435_0,2.0,
11436_0,2.0,
11437_0,1.0,
11438_0,1.0,
11439_0,2.0,
11440_0,2.0,
11441_0,2.0,
11442_0,2.0,
11443_0,2.0,
11444_0,1.0,
11445_0,2.0,
11446_0,2.0,
11447_0,2.0,
11448_0,1.0,
11449_0,2.0,
11450_0,1.0,
11451_0,1.0,
11452_0,1.0,
11453_0,2.0,
11454_0,3.0,
11455_0,2.0,
11456_0,2.0,
11457_0,2.0,
11458_0,2.0,
11459_0,2.0,
11460_0,2.0,
11461_0,2.0,
11462_0,3.0,
11463_0,3.0,
11464_0,1.0,
11465_0,1.0,
11466_0,1.0,
11467_0,1.0,
11468_0,2.0,
11469_0,1.0,
11470_0,2.0,
11471_0,1.0,
11472_0,2.0,
11473_0,1.0,
11474_0,3.0,
11475_0,2.0,
11476_0,2.0,
11477_0,2.0,
11478_0,3.0,
11479_0,1.0,
11480_0,2.0,
11481_0,1.0,
11482_0,2.0,
11483_0,1.0,
11484_0,2.0,
11485_0,3.0,
11486_0,2.0,
11487_0,1.0,
11488_0,3.0,
11489_0,2.0,
11490_0,2.0,
11491_0,2.0,
11492_0,2.0,
11493_0,1.0,
11494_0,2.0,
11495_0,1.0,
11496_0,1.0,
11497_0,1.0,
11498_0,2.0,
11499_0,3.0,
11500_0,2.0,
11501_0,2.0,
11502_0,2.0,
11503_0,1.0,
11504_0,2.0,
11505_0,2.0,
11506_0,2.0,
11507_0,1.0,
11508_0,2.0,
11509_0,2.0,
11510_0,2.0,
11511_0,2.0,
11512_0,1.0,
11513_0,2.0,
11514_0,2.0,
11515_0,2.0,
11516_0,3.0,
11517_0,2.0,
11518_0,2.0,
11519_0,2.0,
11520_0,2.0,
11521_0,2.0,
11522_0,2.0,
11523_0,2.0,
11524_0,2.0,
11525_0,2.0,
11526_0,2.0,
11527_0,1.0,
11528_0,3.0,
11529_0,2.0,
11530_0,1.0,
11531_0,1.0,
11532_0,1.0,
11533_0,2.0,
11534_0,2.0,
11535_0,2.0,
11536_0,2.0,
11537_0,2.0,
11538_0,2.0,
11539_0,2.0,
11540_0,1.0,
11541_0,2.0,
11542_0,1.0,
11543_0,1.0,
11544_0,3.0,
11545_0,2.0,
11546_0,2.0,
11547_0,2.0,
11548_0,1.0,
11549_0,1.0,
11550_0,2.0,
11551_0,2.0,
11552_0,1.0,
11553_0,2.0,
11554_0,2.0,
11555_0,2.0,
11556_0,1.0,
11557_0,2.0,
11558_0,2.0,
11559_0,2.0,
11560_0,1.0,
11561_0,2.0,
11562_0,2.0,
11563_0,2.0,
11564_0,2.0,
11565_0,1.0,
11566_0,2.0,
11567_0,1.0,
11568_0,2.0,
11569_0,2.0,
11570_0,2.0,
11571_0,2.0,
11572_0,2.0,
11573_0,1.0,
11574_0,2.0,
11575_0,2.0,
11576_0,1.0,
11577_0,1.0,
11578_0,2.0,
11579_0,2.0,
11580_0,1.0,
11581_0,2.0,
11582_0,3.0,
11583_0,3.0,
11584_0,1.0,
11585_0,3.0,
11586_0,1.0,
11587_0,2.0,
11588_0,1.0,
11589_0,2.0,
11590_0,3.0,
11591_0,1.0,
11592_0,2.0,
11593_0,2.0,
11594_0,1.0,
11595_0,2.0,
11596_0,2.0,
11597_0,2.0,
11598_0,1.0,
11599_0,1.0,
11600_0,2.0,
11601_0,3.0,
11602_0,2.0,
11603_0,1.0,
11604_0,1.0,
11605_0,1.0,
11606_0,2.0,
11607_0,2.0,
11608_0,1.0,
11609_0,2.0,
11610_0,1.0,
11611_0,2.0,
11612_0,2.0,
11613_0,2.0,
11614_0,1.0,
11615_0,3.0,
11616_0,2.0,
11617_0,2.0,
11618_0,1.0,
11619_0,2.0,
11620_0,2.0,
11621_0,2.0,
11622_0,1.0,
11623_0,2.0,
11624_0,1.0,
11625_0,2.0,
11626_0,1.0,
11627_0,2.0,
11628_0,1.0,
11629_0,2.0,
11630_0,2.0,
11631_0,2.0,
11632_0,2.0,
11633_0,2.0,
11634_0,2.0,
11635_0,2.0,
11636_0,2.0,
11637_0,2.0,
11638_0,2.0,
11639_0,2.0,
11640_0,1.0,
11641_0,2.0,
11642_0,1.0,
11643_0,1.0,
11644_0,2.0,
11645_0,3.0,
11646_0,2.0,
11647_0,2.0,
11648_0,2.0,
11649_0,1.0,
11650_0,2.0,
11651_0,1.0,
11652_0,1.0,
11653_0,1.0,
11654_0,1.0,
11655_0,1.0,
11656_0,2.0,
11657_0,2.0,
11658_0,2.0,
11659_0,1.0,
11660_0,1.0,
11661_0,2.0,
11662_0,1.0,
11663_0,1.0,
11664_0,2.0,
11665_0,1.0,
11666_0,2.0,
11667_0,2.0,
11668_0,3.0,
11669_0,1.0,
11670_0,2.0,
11671_0,2.0,
11672_0,1.0,
11673_0,1.0,
11674_0,1.0,
11675_0,2.0,
11676_0,3.0,
11677_0,1.0,
11678_0,1.0,
11679_0,2.0,
11680_0,1.0,
11681_0,2.0,
11682_0,2.0,
11683_0,1.0,
11684_0,1.0,
11685_0,1.0,
11686_0,2.0,
11687_0,2.0,
11688_0,1.0,
11689_0,2.0,
11690_0,2.0,
11691_0,2.0,
11692_0,2.0,
11693_0,3.0,
11694_0,1.0,
11695_0,1.0,
11696_0,2.0,
11697_0,2.0,
11698_0,1.0,
11699_0,1.0,
11700_0,3.0,
11701_0,1.0,
11702_0,2.0,
11703_0,2.0,
11704_0,3.0,
11705_0,1.0,
11706_0,1.0,
11707_0,1.0,
11708_0,2.0,
11709_0,1.0,
11710_0,1.0,
11711_0,2.0,
11712_0,2.0,
11713_0,3.0,
11714_0,2.0,
11715_0,1.0,
11716_0,2.0,
11717_0,1.0,
11718_0,1.0,
11719_0,1.0,
11720_0,2.0,
11721_0,2.0,
11722_0,1.0,
11723_0,2.0,
11724_0,1.0,
11725_0,1.0,
11726_0,2.0,
11727_0,2.0,
11728_0,1.0,
11729_0,2.0,
11730_0,1.0,
11731_0,2.0,
11732_0,1.0,
11733_0,2.0,
11734_0,2.0,
11735_0,1.0,
11736_0,3.0,
11737_0,1.0,
11738_0,1.0,
11739_0,2.0,
11740_0,1.0,
11741_0,2.0,
11742_0,2.0,
11743_0,2.0,
11744_0,1.0,
11745_0,1.0,
11746_0,2.0,
11747_0,1.0,
11748_0,1.0,
11749_0,2.0,
11750_0,1.0,
11751_0,2.0,
11752_0,1.0,
11753_0,2.0,
11754_0,1.0,
11755_0,1.0,
11756_0,2.0,
11757_0,1.0,
11758_0,1.0,
11759_0,2.0,
11760_0,2.0,
11761_0,2.0,
11762_0,3.0,
11763_0,2.0,
11764_0,1.0,
11765_0,2.0,
11766_0,2.0,
11767_0,2.0,
11768_0,3.0,
11769_0,2.0,
11770_0,2.0,
11771_0,2.0,
11772_0,1.0,
11773_0,2.0,
11774_0,2.0,
11775_0,2.0,
11776_0,2.0,
11777_0,2.0,
11778_0,2.0,
11779_0,1.0,
11780_0,2.0,
11781_0,1.0,
11782_0,1.0,
11783_0,2.0,
11784_0,1.0,
11785_0,2.0,
11786_0,2.0,
11787_0,2.0,
11788_0,1.0,
11789_0,2.0,
11790_0,3.0,
11791_0,1.0,
11792_0,2.0,
11793_0,2.0,
11794_0,2.0,
11795_0,1.0,
11796_0,1.0,
11797_0,2.0,
11798_0,3.0,
11799_0,1.0,
11800_0,2.0,
11801_0,1.0,
11802_0,2.0,
11803_0,2.0,
11804_0,2.0,
11805_0,2.0,
11806_0,2.0,
11807_0,2.0,
11808_0,2.0,
11809_0,2.0,
11810_0,2.0,
11811_0,3.0,
11812_0,2.0,
11813_0,2.0,
11814_0,1.0,
11815_0,1.0,
11816_0,1.0,
11817_0,3.0,
11818_0,2.0,
11819_0,2.0,
11820_0,2.0,
11821_0,2.0,
11822_0,2.0,
11823_0,2.0,
11824_0,2.0,
11825_0,2.0,
11826_0,1.0,
11827_0,3.0,
11828_0,2.0,
11829_0,2.0,
11830_0,1.0,
11831_0,1.0,
11832_0,2.0,
11833_0,2.0,
11834_0,2.0,
11835_0,2.0,
11836_0,2.0,
11837_0,1.0,
11838_0,2.0,
11839_0,2.0,
11840_0,3.0,
11841_0,2.0,
11842_0,3.0,
11843_0,3.0,
11844_0,2.0,
11845_0,2.0,
11846_0,2.0,
11847_0,3.0,
11848_0,3.0,
11849_0,1.0,
11850_0,1.0,
11851_0,1.0,
11852_0,1.0,
11853_0,3.0,
11854_0,1.0,
11855_0,1.0,
11856_0,1.0,
11857_0,2.0,
11858_0,2.0,
11859_0,3.0,
11860_0,2.0,
11861_0,2.0,
11862_0,2.0,
11863_0,1.0,
11864_0,2.0,
11865_0,1.0,
11866_0,2.0,
11867_0,2.0,
11868_0,2.0,
11869_0,2.0,
11870_0,2.0,
11871_0,1.0,
11872_0,1.0,
11873_0,1.0,
11874_0,2.0,
11875_0,2.0,
11876_0,3.0,
11877_0,2.0,
11878_0,1.0,
11879_0,2.0,
11880_0,3.0,
11881_0,2.0,
11882_0,2.0,
11883_0,2.0,
11884_0,2.0,
11885_0,3.0,
11886_0,1.0,
11887_0,3.0,
11888_0,2.0,
11889_0,2.0,
11890_0,1.0,
11891_0,2.0,
11892_0,2.0,
11893_0,3.0,
11894_0,3.0,
11895_0,1.0,
11896_0,2.0,
11897_0,2.0,
11898_0,2.0,
11899_0,1.0,
11900_0,1.0,
11901_0,2.0,
11902_0,2.0,
11903_0,2.0,
11904_0,2.0,
11905_0,2.0,
11906_0,2.0,
11907_0,2.0,
11908_0,2.0,
11909_0,2.0,
11910_0,1.0,
11911_0,1.0,
11912_0,1.0,
11913_0,1.0,
11914_0,3.0,
11915_0,2.0,
11916_0,2.0,
11917_0,2.0,
11918_0,2.0,
11919_0,1.0,
11920_0,3.0,
11921_0,2.0,
11922_0,2.0,
11923_0,1.0,
11924_0,2.0,
11925_0,2.0,
11926_0,2.0,
11927_0,2.0,
11928_0,1.0,
11929_0,3.0,
11930_0,2.0,
11931_0,2.0,
11932_0,1.0,
11933_0,2.0,
11934_0,2.0,
11935_0,1.0,
11936_0,2.0,
11937_0,1.0,
11938_0,2.0,
11939_0,2.0,
11940_0,1.0,
11941_0,2.0,
11942_0,2.0,
11943_0,2.0,
11944_0,2.0,
11945_0,2.0,
11946_0,1.0,
11947_0,2.0,
11948_0,2.0,
11949_0,2.0,
11950_0,1.0,
11951_0,3.0,
11952_0,1.0,
11953_0,1.0,
11954_0,2.0,
11955_0,1.0,
11956_0,1.0,
11957_0,2.0,
11958_0,1.0,
11959_0,2.0,
11960_0,1.0,
11961_0,2.0,
11962_0,3.0,
11963_0,2.0,
11964_0,2.0,
11965_0,2.0,
11966_0,2.0,
11967_0,1.0,
11968_0,1.0,
11969_0,3.0,
11970_0,1.0,
11971_0,2.0,
11972_0,2.0,
11973_0,2.0,
11974_0,2.0,
11975_0,2.0,
11976_0,1.0,
11977_0,1.0,
11978_0,2.0,
11979_0,1.0,
11980_0,2.0,
11981_0,2.0,
11982_0,2.0,
11983_0,2.0,
11984_0,2.0,
11985_0,2.0,
11986_0,2.0,
11987_0,3.0,
11988_0,1.0,
11989_0,1.0,
11990_0,2.0,
11991_0,1.0,
11992_0,1.0,
11993_0,2.0,
11994_0,1.0,
11995_0,2.0,
11996_0,1.0,
11997_0,2.0,
11998_0,2.0,
11999_0,2.0,
12000_0,2.0,
12001_0,2.0,
12002_0,2.0,
12003_0,2.0,
12004_0,2.0,
12005_0,2.0,
12006_0,1.0,
12007_0,2.0,
12008_0,1.0,
12009_0,3.0,
12010_0,2.0,
12011_0,2.0,
12012_0,1.0,
12013_0,3.0,
12014_0,2.0,
12015_0,1.0,
12016_0,1.0,
12017_0,2.0,
12018_0,2.0,
12019_0,1.0,
12020_0,1.0,
12021_0,2.0,
12022_0,2.0,
12023_0,1.0,
12024_0,2.0,
12025_0,1.0,
12026_0,1.0,
12027_0,2.0,
12028_0,2.0,
12029_0,2.0,
12030_0,1.0,
12031_0,2.0,
12032_0,2.0,
12033_0,1.0,
12034_0,1.0,
12035_0,2.0,
12036_0,1.0,
12037_0,2.0,
12038_0,2.0,
12039_0,2.0,
12040_0,1.0,
12041_0,2.0,
12042_0,1.0,
12043_0,1.0,
12044_0,1.0,
12045_0,3.0,
12046_0,2.0,
12047_0,2.0,
12048_0,2.0,
12049_0,1.0,
12050_0,3.0,
12051_0,2.0,
12052_0,2.0,
12053_0,1.0,
12054_0,2.0,
12055_0,1.0,
12056_0,1.0,
12057_0,2.0,
12058_0,2.0,
12059_0,3.0,
12060_0,2.0,
12061_0,2.0,
12062_0,3.0,
12063_0,2.0,
12064_0,2.0,
12065_0,2.0,
12066_0,1.0,
12067_0,1.0,
12068_0,1.0,
12069_0,2.0,
12070_0,2.0,
12071_0,2.0,
12072_0,1.0,
12073_0,2.0,
12074_0,2.0,
12075_0,1.0,
12076_0,2.0,
12077_0,1.0,
12078_0,2.0,
12079_0,2.0,
12080_0,1.0,
12081_0,2.0,
12082_0,2.0,
12083_0,2.0,
12084_0,1.0,
12085_0,2.0,
12086_0,1.0,
12087_0,1.0,
12088_0,2.0,
12089_0,2.0,
12090_0,1.0,
12091_0,2.0,
12092_0,2.0,
12093_0,2.0,
12094_0,2.0,
12095_0,2.0,
12096_0,2.0,
12097_0,2.0,
12098_0,3.0,
12099_0,1.0,
12100_0,1.0,
12101_0,2.0,
12102_0,2.0,
12103_0,2.0,
12104_0,1.0,
12105_0,1.0,
12106_0,3.0,
12107_0,1.0,
12108_0,1.0,
12109_0,2.0,
12110_0,2.0,
12111_0,2.0,
12112_0,2.0,
12113_0,2.0,
12114_0,2.0,
12115_0,1.0,
12116_0,2.0,
12117_0,2.0,
12118_0,2.0,
12119_0,2.0,
12120_0,1.0,
12121_0,2.0,
12122_0,2.0,
12123_0,1.0,
12124_0,1.0,
12125_0,1.0,
12126_0,2.0,
12127_0,2.0,
12128_0,2.0,
12129_0,2.0,
12130_0,2.0,
12131_0,3.0,
12132_0,2.0,
12133_0,1.0,
12134_0,1.0,
12135_0,2.0,
12136_0,2.0,
12137_0,2.0,
12138_0,2.0,
12139_0,2.0,
12140_0,2.0,
12141_0,2.0,
12142_0,2.0,
12143_0,2.0,
12144_0,2.0,
12145_0,2.0,
12146_0,1.0,
12147_0,2.0,
12148_0,2.0,
12149_0,2.0,
12150_0,1.0,
12151_0,1.0,
12152_0,2.0,
12153_0,2.0,
12154_0,3.0,
12155_0,2.0,
12156_0,2.0,
12157_0,2.0,
12158_0,2.0,
12159_0,1.0,
12160_0,2.0,
12161_0,2.0,
12162_0,2.0,
12163_0,2.0,
12164_0,1.0,
12165_0,2.0,
12166_0,1.0,
12167_0,2.0,
12168_0,3.0,
12169_0,1.0,
12170_0,2.0,
12171_0,2.0,
12172_0,1.0,
12173_0,2.0,
12174_0,3.0,
12175_0,2.0,
12176_0,1.0,
12177_0,2.0,
12178_0,3.0,
12179_0,3.0,
12180_0,2.0,
12181_0,2.0,
12182_0,2.0,
12183_0,2.0,
12184_0,2.0,
12185_0,1.0,
12186_0,2.0,
12187_0,2.0,
12188_0,1.0,
12189_0,1.0,
12190_0,1.0,
12191_0,2.0,
12192_0,1.0,
12193_0,2.0,
12194_0,1.0,
12195_0,1.0,
12196_0,2.0,
12197_0,2.0,
12198_0,2.0,
12199_0,2.0,
12200_0,3.0,
12201_0,2.0,
12202_0,1.0,
12203_0,1.0,
12204_0,1.0,
12205_0,2.0,
12206_0,1.0,
12207_0,1.0,
12208_0,1.0,
12209_0,2.0,
12210_0,2.0,
12211_0,1.0,
12212_0,3.0,
12213_0,2.0,
12214_0,3.0,
12215_0,2.0,
12216_0,2.0,
12217_0,1.0,
12218_0,2.0,
12219_0,2.0,
12220_0,2.0,
12221_0,2.0,
12222_0,1.0,
12223_0,3.0,
12224_0,2.0,
12225_0,1.0,
12226_0,2.0,
12227_0,2.0,
12228_0,1.0,
12229_0,2.0,
12230_0,2.0,
12231_0,2.0,
12232_0,2.0,
12233_0,2.0,
12234_0,2.0,
12235_0,2.0,
12236_0,2.0,
12237_0,2.0,
12238_0,2.0,
12239_0,1.0,
12240_0,1.0,
12241_0,2.0,
12242_0,2.0,
12243_0,2.0,
12244_0,1.0,
12245_0,1.0,
12246_0,1.0,
12247_0,2.0,
12248_0,1.0,
12249_0,1.0,
12250_0,1.0,
12251_0,2.0,
12252_0,1.0,
12253_0,1.0,
12254_0,2.0,
12255_0,2.0,
12256_0,1.0,
12257_0,2.0,
12258_0,2.0,
12259_0,2.0,
12260_0,2.0,
12261_0,2.0,
12262_0,3.0,
12263_0,2.0,
12264_0,1.0,
12265_0,1.0,
12266_0,2.0,
12267_0,1.0,
12268_0,3.0,
12269_0,2.0,
12270_0,3.0,
12271_0,2.0,
12272_0,1.0,
12273_0,3.0,
12274_0,2.0,
12275_0,1.0,
12276_0,1.0,
12277_0,2.0,
12278_0,1.0,
12279_0,2.0,
12280_0,1.0,
12281_0,2.0,
12282_0,1.0,
12283_0,1.0,
12284_0,1.0,
12285_0,1.0,
12286_0,2.0,
12287_0,1.0,
12288_0,1.0,
12289_0,2.0,
12290_0,2.0,
12291_0,2.0,
12292_0,2.0,
12293_0,2.0,
12294_0,2.0,
12295_0,1.0,
12296_0,2.0,
12297_0,2.0,
12298_0,1.0,
12299_0,1.0,
12300_0,2.0,
12301_0,1.0,
12302_0,2.0,
12303_0,1.0,
12304_0,2.0,
12305_0,2.0,
12306_0,2.0,
12307_0,1.0,
12308_0,2.0,
12309_0,1.0,
12310_0,2.0,
12311_0,1.0,
12312_0,1.0,
12313_0,1.0,
12314_0,1.0,
12315_0,2.0,
12316_0,2.0,
12317_0,1.0,
12318_0,2.0,
12319_0,2.0,
12320_0,2.0,
12321_0,1.0,
12322_0,3.0,
12323_0,1.0,
12324_0,2.0,
12325_0,2.0,
12326_0,1.0,
12327_0,2.0,
12328_0,3.0,
12329_0,2.0,
12330_0,2.0,
12331_0,2.0,
12332_0,2.0,
12333_0,1.0,
12334_0,3.0,
12335_0,2.0,
12336_0,2.0,
12337_0,2.0,
12338_0,1.0,
12339_0,1.0,
12340_0,3.0,
12341_0,2.0,
12342_0,2.0,
12343_0,2.0,
12344_0,1.0,
12345_0,2.0,
12346_0,3.0,
12347_0,2.0,
12348_0,1.0,
12349_0,2.0,
12350_0,2.0,
12351_0,2.0,
12352_0,2.0,
12353_0,2.0,
12354_0,2.0,
12355_0,3.0,
12356_0,3.0,
12357_0,1.0,
12358_0,3.0,
12359_0,2.0,
12360_0,1.0,
12361_0,1.0,
12362_0,3.0,
12363_0,2.0,
12364_0,1.0,
12365_0,1.0,
12366_0,2.0,
12367_0,2.0,
12368_0,2.0,
12369_0,2.0,
12370_0,1.0,
12371_0,1.0,
12372_0,1.0,
12373_0,3.0,
12374_0,2.0,
12375_0,2.0,
12376_0,2.0,
12377_0,2.0,
12378_0,2.0,
12379_0,1.0,
12380_0,1.0,
12381_0,1.0,
12382_0,1.0,
12383_0,3.0,
12384_0,2.0,
12385_0,1.0,
12386_0,1.0,
12387_0,1.0,
12388_0,1.0,
12389_0,1.0,
12390_0,1.0,
12391_0,2.0,
12392_0,1.0,
12393_0,2.0,
12394_0,2.0,
12395_0,2.0,
12396_0,1.0,
12397_0,1.0,
12398_0,2.0,
12399_0,1.0,
12400_0,3.0,
12401_0,1.0,
12402_0,2.0,
12403_0,2.0,
12404_0,2.0,
12405_0,2.0,
12406_0,2.0,
12407_0,2.0,
12408_0,2.0,
12409_0,3.0,
12410_0,1.0,
12411_0,2.0,
12412_0,2.0,
12413_0,2.0,
12414_0,2.0,
12415_0,2.0,
12416_0,3.0,
12417_0,2.0,
12418_0,2.0,
12419_0,1.0,
12420_0,1.0,
12421_0,2.0,
12422_0,1.0,
12423_0,2.0,
12424_0,2.0,
12425_0,1.0,
12426_0,1.0,
12427_0,1.0,
12428_0,2.0,
12429_0,2.0,
12430_0,1.0,
12431_0,3.0,
12432_0,2.0,
12433_0,2.0,
12434_0,2.0,
12435_0,2.0,
12436_0,1.0,
12437_0,1.0,
12438_0,1.0,
12439_0,1.0,
12440_0,1.0,
12441_0,2.0,
12442_0,1.0,
12443_0,3.0,
12444_0,2.0,
12445_0,1.0,
12446_0,1.0,
12447_0,2.0,
12448_0,2.0,
12449_0,1.0,
12450_0,2.0,
12451_0,2.0,
12452_0,2.0,
12453_0,2.0,
12454_0,2.0,
12455_0,1.0,
12456_0,2.0,
12457_0,2.0,
12458_0,2.0,
12459_0,2.0,
12460_0,2.0,
12461_0,2.0,
12462_0,2.0,
12463_0,3.0,
12464_0,2.0,
12465_0,2.0,
12466_0,1.0,
12467_0,1.0,
12468_0,2.0,
12469_0,2.0,
12470_0,2.0,
12471_0,1.0,
12472_0,1.0,
12473_0,1.0,
12474_0,3.0,
12475_0,2.0,
12476_0,1.0,
12477_0,2.0,
12478_0,2.0,
12479_0,2.0,
12480_0,2.0,
12481_0,2.0,
12482_0,2.0,
12483_0,3.0,
12484_0,1.0,
12485_0,1.0,
12486_0,2.0,
12487_0,3.0,
12488_0,2.0,
12489_0,2.0,
12490_0,2.0,
12491_0,2.0,
12492_0,2.0,
12493_0,1.0,
12494_0,1.0,
12495_0,1.0,
12496_0,2.0,
12497_0,2.0,
12498_0,1.0,
12499_0,2.0,
12500_0,3.0,
12501_0,2.0,
12502_0,2.0,
12503_0,2.0,
12504_0,2.0,
12505_0,2.0,
12506_0,2.0,
12507_0,2.0,
12508_0,2.0,
12509_0,1.0,
12510_0,1.0,
12511_0,2.0,
12512_0,2.0,
12513_0,2.0,
12514_0,1.0,
12515_0,1.0,
12516_0,2.0,
12517_0,2.0,
12518_0,2.0,
12519_0,2.0,
12520_0,2.0,
12521_0,1.0,
12522_0,3.0,
12523_0,2.0,
12524_0,1.0,
12525_0,1.0,
12526_0,1.0,
12527_0,3.0,
12528_0,2.0,
12529_0,2.0,
12530_0,2.0,
12531_0,2.0,
12532_0,2.0,
12533_0,2.0,
12534_0,2.0,
12535_0,2.0,
12536_0,2.0,
12537_0,1.0,
12538_0,3.0,
12539_0,2.0,
12540_0,2.0,
12541_0,1.0,
12542_0,2.0,
12543_0,2.0,
12544_0,2.0,
12545_0,1.0,
12546_0,2.0,
12547_0,2.0,
12548_0,3.0,
12549_0,3.0,
12550_0,1.0,
12551_0,2.0,
12552_0,2.0,
12553_0,2.0,
12554_0,2.0,
12555_0,1.0,
12556_0,2.0,
12557_0,1.0,
12558_0,1.0,
12559_0,1.0,
12560_0,1.0,
12561_0,2.0,
12562_0,1.0,
12563_0,2.0,
12564_0,2.0,
12565_0,1.0,
12566_0,2.0,
12567_0,1.0,
12568_0,1.0,
12569_0,2.0,
12570_0,1.0,
12571_0,2.0,
12572_0,1.0,
12573_0,2.0,
12574_0,1.0,
12575_0,2.0,
12576_0,2.0,
12577_0,2.0,
12578_0,1.0,
12579_0,1.0,
12580_0,2.0,
12581_0,2.0,
12582_0,1.0,
12583_0,2.0,
12584_0,2.0,
12585_0,1.0,
12586_0,2.0,
12587_0,2.0,
12588_0,1.0,
12589_0,1.0,
12590_0,2.0,
12591_0,2.0,
12592_0,2.0,
12593_0,2.0,
12594_0,2.0,
12595_0,2.0,
12596_0,2.0,
12597_0,1.0,
12598_0,1.0,
12599_0,1.0,
12600_0,1.0,
