system:index,gHM,.geo
86487_0,0.060495544,
86488_0,0.049991816,
86489_0,0.02410467,
86490_0,0.37633833,
86491_0,7.3992327E-4,
86492_0,0.013446581,
86494_0,0.3395549,
86495_0,0.0,
86496_0,0.5613153,
86497_0,0.038993794,
86498_0,0.10626392,
86500_0,0.15784943,
86501_0,0.33023998,
86502_0,0.049075045,
86503_0,0.4934619,
86504_0,0.35994685,
86505_0,0.46860617,
86506_0,0.02386011,
86507_0,0.0,
86508_0,0.14990608,
86509_0,0.0,
86510_0,0.0034490614,
86511_0,0.063098505,
86512_0,0.058067564,
86513_0,0.3090471,
86514_0,0.086690284,
86515_0,0.045155745,
86516_0,0.37502894,
86517_0,3.6938556E-5,
86518_0,0.43548265,
86519_0,0.0013414752,
86520_0,0.29222462,
86521_0,0.05125287,
86522_0,0.07647628,
86523_0,0.028448712,
86524_0,0.057014707,
86525_0,0.0,
86526_0,0.18536338,
86527_0,0.16546813,
86528_0,2.5638004E-4,
86529_0,0.019898703,
86531_0,0.6826555,
86532_0,0.06317735,
86533_0,0.034493268,
86535_0,0.05568012,
86536_0,0.08241356,
86537_0,0.041706722,
86538_0,0.55102295,
86539_0,0.14174287,
86540_0,0.05117229,
86541_0,0.25221944,
86542_0,0.033436265,
86543_0,0.42306858,
86544_0,0.067137904,
86546_0,0.4946924,
86547_0,0.14428487,
86548_0,0.017611263,
86549_0,0.10718905,
86550_0,9.0184025E-5,
86552_0,0.10511314,
86553_0,0.5610961,
86554_0,0.02787482,
86555_0,0.7216276,
86556_0,0.0011009723,
86557_0,0.41898042,
86558_0,0.33681837,
86559_0,0.075642414,
86560_0,0.27555072,
86561_0,0.019966533,
86563_0,0.012618314,
86564_0,0.40404662,
86565_0,0.05333497,
86566_0,0.01880827,
86567_0,2.3913209E-4,
86568_0,0.006863458,
86569_0,0.069762066,
86570_0,0.17189011,
86571_0,0.041802406,
86572_0,0.06632062,
86573_0,0.014765228,
86574_0,0.040227763,
86575_0,0.0,
86576_0,0.032024026,
86577_0,0.019956456,
86578_0,0.07305115,
86579_0,0.09688369,
86580_0,0.022725683,
86581_0,0.049892105,
86583_0,0.007889102,
86584_0,0.0,
86585_0,0.0027191387,
86586_0,0.18385366,
86587_0,0.2222462,
86588_0,0.046739504,
86589_0,0.36956352,
86590_0,0.0825859,
86591_0,0.01678255,
86592_0,0.046633866,
86593_0,0.06373192,
86594_0,0.31951016,
86595_0,0.08296569,
86596_0,0.10876435,
86597_0,0.05405829,
86598_0,0.11959648,
86599_0,0.024647808,
86600_0,8.630108E-4,
86601_0,0.10447011,
86602_0,0.57298476,
86603_0,0.0,
86604_0,0.05085041,
86606_0,0.15904298,
86607_0,0.012856691,
86608_0,0.42057115,
86609_0,0.37324005,
86610_0,0.06999205,
86611_0,0.0874868,
86612_0,0.07621954,
86614_0,0.0322078,
86615_0,0.0,
86616_0,0.0,
86617_0,6.073938E-5,
86618_0,0.10616436,
86619_0,0.6038784,
86620_0,0.064617455,
86621_0,0.063693754,
86622_0,0.5009321,
86623_0,0.30115214,
86624_0,0.2496034,
86625_0,0.027200978,
86626_0,0.58724374,
86627_0,0.009719445,
86628_0,0.069342695,
86629_0,0.90143424,
86630_0,0.06911569,
86631_0,0.067926005,
86632_0,0.06820297,
86633_0,0.014432478,
86635_0,0.067684576,
86636_0,0.0108336555,
86637_0,0.31739548,
86638_0,0.088664874,
86639_0,0.10541589,
86640_0,0.44865152,
86641_0,0.1394691,
86642_0,0.0,
86643_0,0.021038763,
86644_0,0.49517494,
86645_0,0.0660759,
86646_0,0.028931081,
86647_0,0.010167858,
86648_0,0.8780242,
86649_0,0.18597247,
86650_0,0.0010853959,
86651_0,0.09202703,
86652_0,0.30795267,
86653_0,0.023800716,
86654_0,0.25526962,
86655_0,0.24082996,
86656_0,0.037197232,
86658_0,0.02441862,
86659_0,0.33329558,
86660_0,0.049494512,
86662_0,0.024623636,
86663_0,0.030483238,
86665_0,0.40047824,
86666_0,0.0,
86667_0,0.0,
86668_0,0.025593631,
86669_0,0.07744853,
86670_0,0.7202806,
86671_0,0.18536016,
86672_0,0.0033393782,
86673_0,0.25554892,
86674_0,0.054735586,
86676_0,0.20295173,
86677_0,0.120665915,
86678_0,0.34104782,
86679_0,0.047880918,
86680_0,0.25458643,
86681_0,0.023263717,
86682_0,0.4523401,
86683_0,0.0,
86684_0,0.016590338,
86685_0,0.19690385,
86686_0,0.20105323,
86687_0,0.8670867,
86688_0,0.48291212,
86689_0,0.33236048,
86690_0,0.029174227,
86691_0,0.24787024,
86693_0,0.6621885,
86694_0,0.0028335254,
86695_0,0.032827128,
86696_0,0.05132673,
86697_0,0.21587266,
86698_0,0.28315765,
86699_0,0.020336336,
86700_0,0.029910317,
86701_0,0.39256582,
86702_0,0.028664907,
86703_0,0.09846557,
86704_0,0.024486288,
86705_0,0.08682505,
86706_0,0.29331228,
86709_0,0.34865993,
86710_0,0.056664057,
86711_0,0.063082084,
86712_0,0.0,
86713_0,0.060080722,
86715_0,0.018881863,
86716_0,0.44368416,
86718_0,0.07218765,
86721_0,0.0,
86722_0,0.07142958,
86723_0,0.0,
86724_0,0.074478164,
86725_0,0.31704754,
86726_0,0.105288506,
86727_0,0.038643803,
86728_0,0.8035677,
86729_0,0.29738453,
86730_0,0.04871652,
86732_0,0.34637997,
86733_0,0.0010614976,
86734_0,0.8662889,
86735_0,0.22926164,
86736_0,0.03728996,
86738_0,0.10096245,
86740_0,0.38759688,
86741_0,0.16384831,
86742_0,0.20072621,
86743_0,0.31695497,
86744_0,0.048215292,
86746_0,0.059172597,
86747_0,0.094882816,
86748_0,0.06076744,
86749_0,0.4852178,
86750_0,0.014354851,
86751_0,0.026356902,
86752_0,0.26278543,
86753_0,0.033866126,
86754_0,0.5368393,
86755_0,0.0021777428,
86756_0,0.36815655,
86757_0,0.02665591,
86758_0,0.15845612,
86759_0,0.0955285,
86760_0,0.008025383,
86761_0,0.0052181203,
86762_0,0.0181416,
86763_0,0.055259664,
86764_0,0.52355343,
86765_0,5.094202E-4,
86766_0,0.15661326,
86767_0,0.7369412,
86768_0,0.032249592,
86769_0,0.0,
86770_0,0.14734282,
86771_0,0.08264993,
86772_0,0.27883288,
86773_0,0.009501752,
86774_0,0.013775429,
86775_0,0.45962554,
86776_0,0.04913779,
86777_0,0.079285845,
86778_0,0.009810953,
86779_0,0.23596871,
86780_0,0.033544954,
86781_0,0.0,
86782_0,0.024850184,
86783_0,0.026678108,
86784_0,0.032537445,
86785_0,0.03640741,
86786_0,0.06971399,
86787_0,0.20135954,
86788_0,0.05359844,
86790_0,0.043086275,
86791_0,7.2696875E-4,
86792_0,0.053500168,
86793_0,0.5317716,
86794_0,0.43616644,
86795_0,0.032489397,
86796_0,0.004971988,
86797_0,0.31781238,
86798_0,9.983791E-5,
86799_0,0.07460581,
86800_0,0.38590527,
86802_0,0.5505745,
86804_0,0.0661473,
86805_0,0.5964334,
86806_0,0.34161723,
86807_0,0.056012686,
86808_0,0.43527776,
86809_0,0.046966955,
86810_0,0.5746463,
86811_0,0.23130308,
86812_0,0.004294412,
86814_0,0.10401308,
86815_0,0.038520433,
86817_0,0.06043534,
86818_0,0.026310453,
86819_0,0.32704315,
86820_0,0.0,
86821_0,0.09321713,
86822_0,0.24724647,
86823_0,0.022222452,
86824_0,0.49561068,
86825_0,0.058151443,
86826_0,0.32058868,
86827_0,0.069895744,
86829_0,0.29596913,
86830_0,0.013045563,
86831_0,0.53759176,
86832_0,0.0093428455,
86833_0,0.20667906,
86834_0,0.25101343,
86835_0,9.953963E-4,
86836_0,8.2002307E-4,
86837_0,0.0072183544,
86838_0,0.4370036,
86839_0,0.25092292,
86840_0,0.92489564,
86841_0,0.31716132,
86842_0,0.20760767,
86844_0,0.04048794,
86845_0,2.9376367E-4,
86846_0,0.031199556,
86847_0,0.0,
86848_0,0.02860883,
86849_0,0.1584783,
86850_0,0.46080762,
86851_0,0.36431,
86852_0,0.260108,
86853_0,0.0,
86854_0,0.8796994,
86855_0,0.013226553,
86856_0,0.4991508,
86857_0,0.015488446,
86858_0,0.05275855,
86859_0,0.0053388057,
86860_0,0.019735062,
86861_0,0.4547394,
86862_0,0.6124394,
86863_0,0.66518795,
86864_0,0.522724,
86865_0,0.36101353,
86866_0,0.46113083,
86867_0,1.3648419E-4,
86868_0,0.054401163,
86869_0,0.17201181,
86870_0,0.023984788,
86871_0,0.023057908,
86872_0,0.34184852,
86873_0,0.13607073,
86874_0,0.022952868,
86875_0,0.2241642,
86876_0,0.06107321,
86878_0,0.009202205,
86880_0,0.37999666,
86881_0,0.037258208,
86882_0,0.055430662,
86883_0,0.0028920232,
86884_0,0.0,
86885_0,0.7361731,
86886_0,0.0,
86887_0,0.045102704,
86888_0,0.27121997,
86889_0,3.5712103E-4,
86890_0,0.0491346,
86891_0,0.05715742,
86892_0,0.0892076,
86893_0,0.022038313,
86894_0,0.028853364,
86895_0,0.0,
86896_0,0.056369506,
86897_0,0.0024764782,
86898_0,0.109617464,
86899_0,0.06017589,
86901_0,0.30370206,
86902_0,0.027229147,
86903_0,0.020675251,
86904_0,0.12549736,
86905_0,0.025162287,
86906_0,0.42615584,
86907_0,0.20536172,
86908_0,0.028474942,
86910_0,0.04120743,
86911_0,1.5242545E-4,
86912_0,0.09406478,
86913_0,0.0,
86914_0,0.02584629,
86915_0,0.02649341,
86916_0,0.8388897,
86917_0,0.64237446,
86918_0,0.04377338,
86919_0,0.053350672,
86920_0,0.067353524,
86921_0,0.4626212,
86923_0,0.08618108,
86924_0,0.36401737,
86925_0,0.055646077,
86926_0,0.5115642,
86927_0,0.03046549,
86928_0,0.30738714,
86929_0,0.11105863,
86930_0,0.19942632,
86931_0,0.095371656,
86932_0,0.0,
86933_0,0.06718443,
86934_0,0.92948085,
86935_0,0.12827171,
86936_0,0.24263553,
86937_0,0.1831772,
86939_0,0.0,
86940_0,0.033631403,
86941_0,0.08794355,
86942_0,0.41103017,
86943_0,0.53966755,
86945_0,0.037925236,
86946_0,0.013427985,
86947_0,0.347174,
86948_0,0.2502114,
86949_0,0.026371557,
86950_0,0.0012936179,
86951_0,0.031202674,
86952_0,0.044969015,
86953_0,0.034571096,
86954_0,0.102991655,
86956_0,0.060778476,
86957_0,0.027302604,
86958_0,0.60286343,
86959_0,0.32177517,
86960_0,0.005005182,
86961_0,0.44706944,
86962_0,0.025023755,
86963_0,0.07540001,
86964_0,0.42315954,
86966_0,0.39848173,
86967_0,0.0026831627,
86968_0,0.00944051,
86969_0,0.21015324,
86970_0,0.049671836,
86971_0,0.05701397,
86972_0,0.050736934,
86973_0,0.23336734,
86974_0,0.82677853,
86975_0,0.10468222,
86976_0,0.024078287,
86977_0,0.35879236,
86978_0,0.08555985,
86979_0,7.03111E-4,
86980_0,0.38550565,
86981_0,0.0363215,
86982_0,0.11833233,
86984_0,0.10741888,
86985_0,9.983791E-5,
86986_0,0.027583802,
86987_0,0.040006652,
86988_0,0.2780596,
86989_0,0.03557748,
86990_0,0.5129545,
86991_0,0.06974041,
86992_0,0.008578463,
86993_0,0.51125306,
86994_0,0.022211306,
86995_0,0.009624055,
86996_0,0.23747866,
86997_0,0.048516523,
86998_0,0.7921611,
86999_0,0.07365073,
87000_0,0.0,
87001_0,0.2649921,
87002_0,0.91944176,
87003_0,0.4013046,
87004_0,0.2548137,
87005_0,0.59779584,
87006_0,0.09718341,
87007_0,0.19530779,
87008_0,0.52221406,
87009_0,0.012131713,
87010_0,0.021509467,
87011_0,0.8843736,
87012_0,0.612098,
87013_0,0.54453737,
87014_0,0.045362443,
87015_0,0.05567333,
87016_0,0.22546029,
87017_0,0.0014367382,
87018_0,0.44722235,
87019_0,0.21970622,
87020_0,0.24213463,
87021_0,0.010357954,
87022_0,0.087754324,
87023_0,0.3389589,
87024_0,9.983791E-5,
87025_0,0.048461877,
87026_0,0.23082238,
87027_0,0.031383537,
87028_0,0.42239946,
87029_0,0.08742544,
87030_0,0.039118726,
87031_0,0.23656172,
87032_0,0.6475457,
87034_0,0.06067612,
87035_0,0.02568578,
87036_0,0.0,
87037_0,0.16438875,
87038_0,0.2175202,
87039_0,0.506111,
87041_0,0.0,
87042_0,0.10911322,
87043_0,0.06816525,
87044_0,0.164745,
87045_0,0.014227361,
87047_0,0.09977648,
87048_0,0.0,
87049_0,0.12645851,
87050_0,0.0019040264,
87051_0,0.10867753,
87052_0,0.0,
87053_0,0.06528515,
87054_0,0.3043633,
87055_0,0.038499657,
87056_0,0.025203122,
87058_0,0.07305712,
87059_0,0.676339,
87060_0,0.04823803,
87061_0,0.09361797,
87062_0,0.2932285,
87063_0,0.102137424,
87064_0,0.639193,
87065_0,0.27612066,
87066_0,0.48094374,
87068_0,0.56228894,
87069_0,0.074110836,
87070_0,0.61945164,
87071_0,0.21773013,
87072_0,0.54154867,
87073_0,0.083520114,
87074_0,0.6168032,
87075_0,0.29045796,
87076_0,0.084070876,
87077_0,0.07477613,
87078_0,0.23920943,
87079_0,0.3149557,
87080_0,0.09475602,
87081_0,0.1456879,
87082_0,0.029112197,
87083_0,0.020408124,
87084_0,0.80972284,
87085_0,0.019778475,
87086_0,0.014368482,
87087_0,0.024764001,
87088_0,0.0030786223,
87089_0,0.0011977763,
87090_0,0.046501588,
87091_0,0.14611578,
87092_0,0.24346088,
87093_0,0.30943745,
87094_0,0.45962554,
87096_0,0.088959076,
87097_0,0.80850786,
87098_0,0.6210183,
87099_0,0.096757166,
87100_0,0.47851557,
87101_0,0.2678484,
87102_0,0.06441033,
87103_0,0.001611941,
87104_0,0.24050806,
87105_0,0.14362575,
87106_0,0.029227886,
87107_0,0.1506406,
87108_0,0.58429116,
87109_0,0.15880103,
87110_0,0.013446581,
87111_0,0.0725476,
87112_0,0.049725953,
87114_0,0.01836242,
87115_0,0.20433518,
87117_0,0.35813823,
87119_0,0.051932063,
87120_0,0.07464673,
87121_0,0.46397454,
87122_0,0.10552146,
87123_0,0.030956812,
87124_0,0.0,
87125_0,0.0,
87126_0,0.29454267,
87127_0,0.35209316,
87128_0,0.06552065,
87129_0,0.055544447,
87130_0,0.07542957,
87131_0,0.118491225,
87132_0,0.6832254,
87133_0,0.0026831627,
87134_0,0.19058524,
87135_0,0.02658806,
87137_0,0.4366418,
87138_0,0.23125528,
87139_0,0.07088966,
87140_0,0.024053227,
87141_0,0.2874708,
87142_0,0.41368088,
87144_0,0.42682484,
87145_0,0.0,
87146_0,0.4064375,
87147_0,0.021048907,
87149_0,0.9027254,
87150_0,0.069862865,
87151_0,0.023955101,
87152_0,0.0076882774,
87153_0,0.93220204,
87154_0,0.2155468,
87155_0,0.019139078,
87156_0,0.34271178,
87157_0,0.12663566,
87158_0,0.002128364,
87159_0,0.26895767,
87160_0,0.28362715,
87161_0,0.12857835,
87165_0,0.020421617,
87166_0,0.1309604,
87167_0,4.0802415E-4,
87168_0,0.039792635,
87169_0,0.8138636,
87170_0,0.07842629,
87171_0,0.061071705,
87172_0,0.0,
87173_0,0.0471935,
87174_0,0.0077937334,
87175_0,0.20829844,
87177_0,0.07386975,
87178_0,0.06095082,
87180_0,0.5479669,
87181_0,0.09762631,
87182_0,0.12620243,
87184_0,0.01814376,
87185_0,0.055645593,
87186_0,0.077274874,
87187_0,0.09156871,
87188_0,3.0815674E-4,
87189_0,0.4555918,
87190_0,0.07098074,
87192_0,0.6111188,
87193_0,0.031386543,
87194_0,0.16720308,
87195_0,0.6378678,
87196_0,0.07052291,
87198_0,0.012582142,
87199_0,0.20057593,
87200_0,0.061581597,
87201_0,0.6669462,
87202_0,0.034045883,
87203_0,0.018522596,
87205_0,0.4228991,
87206_0,0.0732181,
87207_0,1.567099E-4,
87208_0,0.34313652,
87209_0,0.018607235,
87210_0,0.08329167,
87211_0,0.93322915,
87212_0,0.045296863,
87213_0,0.06715886,
87214_0,0.030551448,
87215_0,0.03041658,
87216_0,0.044648226,
87217_0,0.31761226,
87218_0,0.055796433,
87219_0,0.025413286,
87220_0,0.08345655,
87221_0,0.19739963,
87222_0,0.29191455,
87223_0,0.03554959,
87224_0,0.22717597,
87225_0,0.06336139,
87227_0,0.018368114,
87228_0,0.054288473,
87229_0,0.07838798,
87231_0,0.91806024,
87232_0,0.024414955,
87233_0,0.0033317083,
87234_0,0.02527324,
87235_0,0.6250619,
87236_0,0.07406401,
87237_0,0.29413632,
87238_0,0.14026232,
87239_0,0.07747192,
87240_0,0.0074863327,
87241_0,0.18048094,
87242_0,0.02337593,
87243_0,0.006754643,
87244_0,0.0030623504,
87245_0,0.033564724,
87246_0,0.016229698,
87247_0,0.0010397367,
87248_0,0.008810256,
87249_0,0.0541059,
87250_0,0.0013199751,
87252_0,0.016160728,
87253_0,0.025781011,
87254_0,0.136035,
87255_0,0.16464365,
87256_0,0.22841363,
87257_0,0.18167181,
87258_0,0.013682397,
87259_0,3.597793E-4,
87260_0,0.013476674,
87261_0,0.1064562,
87262_0,0.16993813,
87263_0,0.15319613,
87264_0,0.035013627,
87265_0,0.39343333,
87266_0,0.009261273,
87267_0,3.0563396E-4,
87269_0,0.025285592,
87270_0,0.10879272,
87271_0,0.5751319,
87272_0,0.022278158,
87273_0,0.55188525,
87274_0,0.6861419,
87275_0,0.0037053786,
87276_0,0.10372572,
87277_0,0.24880075,
87278_0,0.42217463,
87279_0,0.7074728,
87280_0,0.023108795,
87281_0,0.06752312,
87282_0,0.24849704,
87283_0,5.656444E-4,
87284_0,0.36210793,
87285_0,0.0,
87286_0,0.18298537,
87287_0,0.011961983,
87288_0,0.014381853,
87289_0,0.93578494,
87290_0,0.65394896,
87291_0,0.020628307,
87292_0,5.248788E-4,
87293_0,0.913539,
87294_0,0.54070437,
87295_0,0.0,
87296_0,0.1709774,
87297_0,0.061850302,
87298_0,0.3502963,
87299_0,0.5098483,
87300_0,0.045258395,
87302_0,0.3018975,
87303_0,0.022891145,
87304_0,4.7717866E-5,
87305_0,0.097856216,
87306_0,0.082345635,
87307_0,0.6886719,
87309_0,0.15193067,
87310_0,0.32938465,
87312_0,0.021294145,
87313_0,0.16633832,
87314_0,0.017404992,
87315_0,0.1665081,
87316_0,0.1838868,
87317_0,0.04068401,
87318_0,0.016152864,
87319_0,0.6089029,
87320_0,0.032541916,
87321_0,0.0,
87322_0,0.09744311,
87323_0,0.35615867,
87324_0,0.090185225,
87325_0,0.004422706,
87326_0,0.56762373,
87327_0,0.476891,
87329_0,0.0,
87330_0,0.01970409,
87331_0,0.022227012,
87332_0,0.0413126,
87333_0,0.35021207,
87334_0,0.006240442,
87335_0,0.8798547,
87336_0,0.059420235,
87337_0,0.029044518,
87338_0,0.028443782,
87340_0,0.039163414,
87341_0,0.6011557,
87342_0,1.4956143E-4,
87343_0,0.3751879,
87344_0,0.41026866,
87345_0,0.002326471,
87346_0,0.724297,
87347_0,0.06430818,
87348_0,0.06241673,
87349_0,0.037739024,
87350_0,0.84670454,
87351_0,0.021427523,
87352_0,0.34720364,
87353_0,0.11530522,
87354_0,0.02697199,
87355_0,0.19848882,
87356_0,0.11105342,
87357_0,0.0,
87358_0,0.31233957,
87359_0,0.0,
87360_0,0.025254877,
87361_0,0.049505908,
87362_0,0.4440192,
87363_0,0.048109837,
87365_0,0.22825778,
87366_0,0.047308873,
87368_0,0.024504915,
87369_0,0.02631856,
87370_0,0.251601,
87372_0,0.032228805,
87373_0,0.10680845,
87374_0,0.11699575,
87375_0,0.015270124,
87377_0,0.17257741,
87378_0,0.4020746,
87379_0,0.030897038,
87380_0,0.2666817,
87381_0,0.021298619,
87382_0,0.07481362,
87383_0,0.4436893,
87384_0,0.24162284,
87385_0,0.17533086,
87386_0,9.0079906E-4,
87387_0,0.3998384,
87388_0,8.706991E-5,
87389_0,0.022815434,
87390_0,0.65935016,
87391_0,0.00489816,
87392_0,0.087842725,
87393_0,0.10462959,
87394_0,0.0,
87395_0,0.08721559,
87396_0,0.041827723,
87397_0,0.04685461,
87398_0,0.21174365,
87399_0,0.0,
87400_0,0.15366869,
87401_0,0.03935175,
87402_0,0.39789987,
87403_0,0.58525753,
87404_0,0.030358514,
87405_0,0.06931359,
87406_0,0.2502654,
87407_0,0.61553556,
87408_0,0.017519914,
87409_0,0.03937897,
87410_0,0.4530243,
87411_0,0.048768125,
87412_0,0.3548426,
87413_0,0.16081114,
87414_0,0.47568092,
87415_0,0.094177365,
87416_0,0.0,
87417_0,0.03675326,
87418_0,3.3950194E-4,
87419_0,0.07657565,
87420_0,0.016701948,
87421_0,0.17207779,
87422_0,0.9046821,
87423_0,0.04101823,
87424_0,0.39921826,
87425_0,0.1605963,
87426_0,0.25514832,
87427_0,0.01822925,
87428_0,0.07802723,
87429_0,0.15889743,
87430_0,0.100060806,
87431_0,0.4931579,
87432_0,0.0,
87433_0,0.03175323,
87434_0,0.09338643,
87435_0,0.05560692,
87436_0,0.05757118,
87437_0,0.023204688,
87438_0,0.023747735,
87439_0,0.093470186,
87440_0,0.024640212,
87441_0,1.0364321E-4,
87442_0,0.08183587,
87443_0,7.1380165E-4,
87444_0,0.47140637,
87445_0,0.004095625,
87446_0,0.097476386,
87447_0,0.9022519,
87448_0,0.09499802,
87449_0,0.030856615,
87451_0,0.0022057616,
87452_0,0.6279401,
87453_0,0.14123376,
87454_0,0.12374235,
87455_0,0.059411,
87457_0,0.50332004,
87458_0,0.016877675,
87459_0,0.08090054,
87460_0,0.071425095,
87461_0,0.015101157,
87462_0,0.022345603,
87463_0,0.10960548,
87464_0,0.010651518,
87465_0,0.051737744,
87466_0,0.028973702,
87467_0,0.3193449,
87468_0,0.3140554,
87469_0,0.5630075,
87470_0,0.56561816,
87471_0,0.50116134,
87472_0,0.007138294,
87473_0,0.020322861,
87474_0,0.08603909,
87475_0,0.16130465,
87476_0,0.10761948,
87477_0,0.03931366,
87478_0,0.12940724,
87479_0,0.029041672,
87480_0,0.33959746,
87481_0,0.047478452,
87482_0,0.04463652,
87483_0,0.0277394,
87484_0,0.33369732,
87485_0,0.017048357,
87486_0,0.02090611,
87487_0,0.055485662,
87488_0,0.07955501,
87489_0,0.8470767,
87490_0,0.031905234,
87491_0,0.06532139,
87492_0,0.11687313,
87493_0,0.055482622,
87494_0,0.46130797,
87495_0,0.0,
87496_0,0.77139425,
87497_0,0.030498153,
87498_0,0.096584424,
87499_0,0.016306708,
87500_0,0.027904563,
87501_0,0.6234121,
87502_0,0.22098567,
87503_0,9.048025E-4,
87504_0,0.49959952,
87505_0,0.002440171,
87506_0,0.66501594,
87507_0,0.17022032,
87508_0,0.10046967,
87509_0,0.17165025,
87510_0,0.0,
87511_0,0.0,
87512_0,0.042548344,
87513_0,0.2321084,
87514_0,0.13251938,
87517_0,0.24897417,
87519_0,0.06522956,
87520_0,0.18558791,
87521_0,0.025276398,
87522_0,0.30507356,
87523_0,0.27600706,
87524_0,0.25872812,
87526_0,0.027143868,
87527_0,0.6050921,
87528_0,5.520082E-4,
87529_0,0.024896026,
87530_0,0.024997337,
87531_0,1.6031112E-4,
87532_0,0.061476246,
87533_0,0.026041953,
87535_0,0.05157886,
87537_0,0.0047904574,
87538_0,0.05504324,
87539_0,0.5915899,
87540_0,0.0,
87541_0,0.010654599,
87543_0,0.75437343,
87544_0,0.002822446,
87545_0,0.5763637,
87546_0,0.0,
87547_0,0.04962824,
87548_0,0.07995252,
87549_0,0.0020504845,
87550_0,0.25127554,
87551_0,0.024290746,
87552_0,0.0026831627,
87553_0,0.11980597,
87554_0,0.5340822,
87555_0,0.063225,
87556_0,0.3013347,
87557_0,0.53787345,
87559_0,0.1445722,
87560_0,0.8969735,
87561_0,0.664751,
87562_0,0.12679416,
87563_0,0.059556637,
87564_0,0.022721203,
87565_0,0.013374283,
87566_0,0.021707924,
87567_0,0.37994856,
87568_0,0.01890222,
87569_0,0.15725231,
87570_0,0.0022022987,
87571_0,0.03963487,
87572_0,0.010190147,
87573_0,0.95806265,
87575_0,0.5682761,
87576_0,0.42462203,
87577_0,0.14447246,
87579_0,0.29782927,
87580_0,0.0,
87581_0,0.06684109,
87582_0,0.18121818,
87583_0,0.20077313,
87584_0,0.07608573,
87585_0,0.0931596,
87586_0,0.43964356,
87587_0,0.10371834,
87588_0,0.30223778,
87589_0,0.46534517,
87590_0,0.15320535,
87591_0,0.08701446,
87592_0,0.026578225,
87593_0,0.062372644,
87594_0,0.09812002,
87595_0,0.06534502,
87596_0,0.22440264,
87598_0,0.13831109,
87599_0,0.034372803,
87600_0,0.04002837,
87601_0,0.031636115,
87603_0,0.15362275,
87605_0,0.15925165,
87606_0,0.06329786,
87607_0,0.05807356,
87608_0,0.9397184,
87610_0,0.038532466,
87611_0,0.021913312,
87612_0,5.3303887E-5,
87613_0,0.07059256,
87614_0,0.013866548,
87615_0,0.074802294,
87616_0,0.018046878,
87617_0,0.13385141,
87618_0,0.23793091,
87620_0,0.17906287,
87621_0,0.0010103273,
87623_0,0.088303044,
87624_0,0.48069134,
87625_0,0.11547976,
87626_0,7.792462E-5,
87627_0,0.0865011,
87629_0,0.023753772,
87632_0,0.21838327,
87633_0,0.6031896,
87634_0,0.0070696054,
87635_0,0.16166379,
87636_0,0.05630492,
87638_0,0.37627178,
87639_0,0.0,
87640_0,0.33809015,
87641_0,0.00578451,
87642_0,0.07821399,
87643_0,0.0034680495,
87644_0,3.4885984E-6,
87645_0,0.04955781,
87646_0,0.2620116,
87647_0,0.059939176,
87648_0,0.029730652,
87649_0,3.6238125E-4,
87651_0,0.05778812,
87653_0,0.37778834,
87654_0,0.17153898,
87655_0,0.024486288,
87656_0,0.004095625,
87657_0,0.012843057,
87658_0,0.772104,
87659_0,0.0,
87660_0,0.014950854,
87661_0,0.39539194,
87663_0,0.19076452,
87664_0,0.09123327,
87665_0,0.81048435,
87666_0,0.13688546,
87667_0,0.06396511,
87668_0,0.042161684,
87669_0,0.038010318,
87670_0,1.7416217E-4,
87671_0,0.026378555,
87672_0,0.18551147,
87673_0,0.2777933,
87676_0,0.076244,
87677_0,0.05209088,
87678_0,0.11764385,
87679_0,0.065261714,
87680_0,0.32778138,
87681_0,0.041126437,
87682_0,0.12926732,
87683_0,1.8602728E-4,
87684_0,0.32986075,
87685_0,0.12581168,
87686_0,0.23412296,
87687_0,0.0,
87688_0,0.0,
87689_0,0.130585,
87690_0,0.031186061,
87692_0,0.034165982,
87693_0,0.06894799,
87694_0,0.32011884,
87695_0,0.038208645,
87696_0,0.36702833,
87697_0,0.023286782,
87698_0,0.27930212,
87699_0,0.09510889,
87700_0,0.5454392,
87701_0,0.10929287,
87702_0,0.045914322,
87703_0,0.32284868,
87704_0,0.0,
87705_0,0.09840959,
87706_0,0.10884964,
87707_0,0.4283484,
87708_0,0.03872986,
87709_0,0.066042975,
87710_0,0.17634098,
87711_0,0.24590476,
87712_0,0.0,
87713_0,0.93171084,
87714_0,0.32067618,
87715_0,4.6831332E-4,
87716_0,0.19730397,
87717_0,0.08956352,
87718_0,0.0,
87719_0,0.56879056,
87720_0,0.027879268,
87721_0,0.21859053,
87722_0,0.0,
87723_0,2.0196007E-5,
87724_0,0.29774848,
87725_0,0.0037396792,
87726_0,0.035528496,
87727_0,0.50708455,
87728_0,0.0026335632,
87729_0,0.04844094,
87730_0,0.2351271,
87731_0,7.0476363E-4,
87732_0,0.11044193,
87733_0,0.048703972,
87734_0,0.0,
87735_0,0.022353046,
87736_0,0.03981867,
87737_0,0.20031665,
87738_0,0.0,
87739_0,0.0838103,
87740_0,0.21093687,
87741_0,0.8342977,
87742_0,0.035490043,
87743_0,0.048492055,
87744_0,0.28533977,
87746_0,0.31309316,
87747_0,0.021762088,
87748_0,0.014321909,
87749_0,0.41271377,
87752_0,0.04003468,
87753_0,0.5305764,
87754_0,0.07228419,
87755_0,0.02791331,
87756_0,0.14097741,
87757_0,0.06829301,
87758_0,0.0026831627,
